Unnamed: 0,Date,AirportName,PercentOfBaseline,City,State,Country,lat,long,timestamp,Prediction,Month
5408,2020-09-28,Montreal Trudeau,94,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601251200.0,79.05068946364304,September
5469,2020-09-29,Montreal Trudeau,91,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601337600.0,79.13931753966517,September
5426,2020-09-30,Montreal Trudeau,90,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601424000.0,79.2279456156873,September
5403,2020-10-01,Montreal Trudeau,91,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601510400.0,79.31657369170944,October
5400,2020-10-02,Montreal Trudeau,92,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601596800.0,79.40520176773157,October
5456,2020-10-03,Montreal Trudeau,74,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601683200.0,79.4938298437537,October
5444,2020-10-04,Montreal Trudeau,52,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601769600.0,79.58245791977583,October
5423,2020-10-05,Montreal Trudeau,92,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601856000.0,79.67108599579797,October
5489,2020-10-06,Montreal Trudeau,92,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601942400.0,79.7597140718201,October
5427,2020-10-07,Montreal Trudeau,90,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602028800.0,79.84834214784223,October
5341,2020-10-08,Montreal Trudeau,90,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602115200.0,79.93697022386436,October
5525,2020-10-09,Montreal Trudeau,93,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602201600.0,80.0255982998865,October
5516,2020-10-10,Montreal Trudeau,78,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602288000.0,80.11422637590863,October
5332,2020-10-11,Montreal Trudeau,46,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602374400.0,80.20285445193076,October
5370,2020-10-12,Montreal Trudeau,16,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602460800.0,80.2914825279529,October
5398,2020-10-13,Montreal Trudeau,70,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602547200.0,80.38011060397503,October
5361,2020-10-14,Montreal Trudeau,88,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602633600.0,80.46873867999693,October
5419,2020-10-15,Montreal Trudeau,91,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602720000.0,80.55736675601906,October
5515,2020-10-16,Montreal Trudeau,88,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1602806400.0,80.6459948320412,October
